"src","pat_text"
"drug","oxypaeoniflora"
"drug","oxypertine"
"drug","oxyphenbutazone"
"drug","oxyphencyclimine"
"drug","oxyphenisatin"
"drug","oxyphenonium"
"drug","oxypolygelatine"
"drug","oxyquinoline"
"drug","oxytetracycline"
"drug","oxytocin"
"drug","oxytropis chiliophylla whole extract"
"drug","oxytropis falcata whole extract"
"drug","oxytropis lambertii top extract"
"drug","oxyuranus scutellatus canni venom extract"
"drug","oyster allergenic extract"
"drug","oyster shell calcium carbonate preparation"
"drug","oyster, unspecified preparation"
"drug","ozanimod"
"drug","ozenoxacin"
"drug","ozone"
"drug","p-aminohippurate"
"drug","p-anisaldehyde"
"drug","p-dodecylbenzenesulfonic acid"
"drug","p-hydroxyamphetamine"
"drug","p-menthane-3,8-diol"
"drug","p-methylaminophenol sulfate"
"drug","p-nitrobiphenyl"
"drug","p-tert-butylphenol-formaldehyde resin (low molecular weight)"
"drug","pacific cod preparation"
"drug","pacific halibut allergenic extract"
"drug","pacific ocean perch allergenic extract"
"drug","pacific oyster preparation"
"drug","pacific salmon allergenic extract"
"drug","packera aurea extract"
"drug","paclitaxel"
"drug","pacritinib"
"drug","padang cassia bark extract"
"drug","padang cassia oil"
"drug","padimate-o"
"drug","padimate a"
"drug","padina pavonica extract"
"drug","paecilomyces variotii allergenic extract"
"drug","paeonia anomala root extract"
"drug","paeonia californica whole extract"
"drug","paeonia lactiflora flower extract"
"drug","paeonia lactiflora root extract"
"drug","paeonia lactiflora root oil"
"drug","paeonia lactiflora whole extract"
"drug","paeonia obovata root extract"
"drug","paeonia officinalis root extract"
"drug","paeonia officinalis whole extract"
"drug","paeonia suffruticosa flower oil"
"drug","paeonia suffruticosa root bark extract"
"drug","paeonia suffruticosa root extract"
"drug","paeonia veitchii root extract"
"drug","paeonia x suffruticosa seed extract"
"drug","pafolacianine"
"drug","pafuramidine"
"drug","palbociclib"
"drug","pale dock pollen extract"
"drug","palifermin"
"drug","paliperidone"
"drug","palivizumab"
"drug","palladium"
"drug","palm acid"
"drug","palm kernel acid"
"drug","palm kernel glycerides"
"drug","palm kernel oil"
"drug","palm kernelate"
"drug","palm oil"
"drug","palmarosa oil"
"drug","palmate"
"drug","palmatine"
"drug","palmidrol"
"drug","palmitamidopropyltrimonium"
"drug","palmitate"
"drug","palmitoleate"
"drug","palmitostearate"
"drug","palmitoyl collagen acid"
"drug","palmitoyl dipeptide-7"
"drug","palmitoyl fragment"
"drug","palmitoyl glutamate"
"drug","palmitoyl glycine"
"drug","palmitoyl hexapeptide-12"
"drug","palmitoyl hydroxypropyltrimonium amylopectin/glycerin crosspolymer"
"drug","palmitoyl isoleucine"
"drug","palmitoyl lysyldioxymethionyllysine"
"drug","palmitoyl myristyl serinate"
"drug","palmitoyl oligopeptide"
"drug","palmitoyl pentapeptide-4"
"drug","palmitoyl proline"
"drug","palmitoyl sarcosinate"
"drug","palmitoyl sh-tripeptide-4 amide"
"drug","palmitoyl tetrapeptide-10"
"drug","palmitoyl tetrapeptide-7"
"drug","palmitoyl tetrapeptide-94"
"drug","palmitoyl tetrapeptide-95"
"drug","palmitoyl tripeptide-1"
"drug","palmitoyl tripeptide-1 acetate"
"drug","palmitoyl tripeptide-5"
"drug","palmitoyl tripeptide-53 amide"
"drug","palmitoyl tripeptide-54 amide"
"drug","palmitoyl tripeptide-8"
"drug","palmitoyllysylvalyldiaminobutyric acid"
"drug","palmitoyllysylvalyldiaminobutyroylthreonine"
"drug","palo verde pollen extract"
"drug","palonosetron"
"drug","palovarotene"
"drug","pamabrom"
"drug","pamidronate"
"drug","panax ginseng flower extract"
"drug","panax ginseng fruit extract"
"drug","panax ginseng leaf extract"
"drug","panax ginseng root water extract"
"drug","panax ginseng whole extract"
"drug","panax japonicus root extract"
"drug","panax notoginseng root extract"
"drug","panax notoginseng whole extract"
"drug","panax pseudoginseng root extract"
"drug","panax quinquefolius whole extract"
"drug","pancratium maritimum whole extract"
"drug","pancreas extract"
"drug","pancreatin"
"drug","pancrelipase"
"drug","pancrelipase amylase"
"drug","pancrelipase protease"
"drug","pancuronium"
"drug","pandanus tectorius root extract"
"drug","pangamate"
"drug","pangamic acid"
"drug","panicum miliaceum whole extract"
"drug","panitumumab"
"drug","panobinostat"
"drug","pantethine"
"drug","panthenol"
"drug","panthenyl ethyl ether"
"drug","panthenyl ethyl ether acetate"
"drug","pantolactone"
"drug","pantoprazole"
"drug","pantothenate"
"drug","pantothenic acid"
"drug","papain"
"drug","papaver orientale seed oil"
"drug","papaver rhoeas flower extract"
"drug","papaveretum"
"drug","papaverine"
"drug","papaya allergenic extract"
"drug","papaya extract"
"drug","papaya juice"
"drug","papaya seed extract"
"drug","papaya seed oil"
"drug","paper birch pollen extract"
"drug","paprika allergenic extract"
"drug","paprika oil"
"drug","para-cresol"
"drug","para grass pollen extract"
"drug","parachlorophenol"
"drug","paraffin"
"drug","parakeet feather allergenic extract"
"drug","paraldehyde"
"drug","paramethadione"
"drug","paramethasone"
"drug","parasorbate"
"drug","parathyroid hormone"
"drug","parecoxib"
"drug","paregoric"
"drug","pareptide"
"drug","parethoxycaine"
"drug","pargyline"
"drug","paricalcitol"
"drug","parietaria officinalis extract"
"drug","parietaria officinalis leaf extract"
"drug","paris polyphylla root extract"
"drug","paris polyphylla whole extract"
"drug","paris quadrifolia extract"
"drug","paritaprevir"
"drug","parnaparin"
"drug","paromomycin"
"drug","paroxetine"
"drug","paroxypropione"
"drug","parsley allergenic extract"
"drug","parsley extract"
"drug","parsley oil"
"drug","parsley seed oil"
"drug","parsnip allergenic extract"
"drug","parthenium hysterophorus extract"
"drug","parthenocissus quinquefolia leaf extract"
"drug","parthenolide"
"drug","pasireotide"
"drug","passalora fulva allergenic extract"
"drug","passiflora caerulea fruit extract"
"drug","passiflora edulis fruit extract"
"drug","passiflora edulis fruit juice"
"drug","passiflora edulis seed oil"
"drug","passiflora edulis whole extract"
"drug","passiflora incarnata extract"
"drug","passiflora incarnata flower extract"
"drug","passiflora incarnata flowering top extract"
"drug","passiflora incarnata fruit extract"
"drug","passiflora incarnata root extract"
"drug","passiflora incarnata seed extract"
"drug","passiflora incarnata seed oil"
"drug","passiflora incarnata whole extract"
"drug","passion flower extract"
"drug","pasteurella multocida"
"drug","patent blue violet"
"drug","patiromer"
"drug","patisiran"
"drug","pau d'arco preparation"
"drug","paullinia cupana seed extract"
"drug","paulownia tomentosa leaf extract"
"drug","paulownia tomentosa whole extract"
"drug","pawpaw extract"
"drug","pazopanib"
"drug","pea allergenic extract"
"drug","pea fiber extract"
"drug","peach allergenic extract"
"drug","peach juice"
"drug","peach kernel oil glycereth-8 esters"
"drug","peanut allergenic extract"
"drug","peanut oil"
"drug","peanut oil, hydrogenated"
"drug","pear allergenic extract"
"drug","pear juice"
"drug","pear preparation"
"drug","pearl (hyriopsis cumingii) extract"
"drug","pecan allergenic extract"
"drug","pecan pollen extract"
"drug","pectin"
"drug","pediculus humanus var. capitis"
"drug","pefloxacin"
"drug","peg-10 acrylate"
"drug","peg-10 acrylate-perfluorohexylethyl acrylate copolymer"
"drug","peg-10 beta-sitosterol"
"drug","peg-10 beta-sitosteryl ether"
"drug","peg-10 cocamine"
"drug","peg-10 dimethicone (220 cst)"
"drug","peg-10 dimethicone (600 cst)"
"drug","peg-10 glyceryl stearate"
"drug","peg-10 glyceryl triisostearate"
"drug","peg-10 hydrogenated castor oil"
"drug","peg-10 lanolin"
"drug","peg-10 rapeseed sterol"
"drug","peg-10 sorbitan laurate"
"drug","peg-10 soy sterol"
"drug","peg-10 stearate"
"drug","peg-100 stearate"
"drug","peg-11 avocado glycerides"
"drug","peg-12 diisostearate"
"drug","peg-12 dilaurate"
"drug","peg-12 dimethicone (300 cst)"
"drug","peg-12 dimethicone/ppg-20 crosspolymer"
"drug","peg-12 glyceryl dimyristate"
"drug","peg-12 glyceryl laurate"
"drug","peg-12 laurate"
"drug","peg-12 stearate"
"drug","peg-120 glyceryl stearate"
"drug","peg-120 methyl glucose dioleate"
"drug","peg-120 stearate"
"drug","peg-14 1-((methylphenyl)ethyl)phenyl ether"
"drug","peg-14 dimethicone"
"drug","peg-14 ppg-7 ethylhexyl ether"
"drug","peg-15 cocamine"
"drug","peg-15 glyceryl stearate"
"drug","peg-15 hydroxystearate"
"drug","peg-150-decyl alcohol-smdi copolymer (1350 mpa.s at 3%)"
"drug","peg-150 dilaurate"
"drug","peg-150 disetearate"
"drug","peg-150 lanolin"
"drug","peg-150 pentaerythrityl tetrastearate"
"drug","peg-150 stearate"
"drug","peg-16 soy sterol"
"drug","peg-175 diisostearate"
"drug","peg-175 distearate"
"drug","peg-20 glyceryl isostearate"
"drug","peg-20 glyceryl laurate"
"drug","peg-20 glyceryl oleate"
"drug","peg-20 glyceryl stearate"
"drug","peg-20 glyceryl triisostearate"
"drug","peg-20 hydrogenated lanolin"
"drug","peg-20 methyl glucose sesquistearate"
"drug","peg-20 sorbitan isostearate"
"drug","peg-20 sorbitan stearate"
"drug","peg-20 soy sterol"
"drug","peg-20 stearate"
"drug","peg-200 dilaurate"
"drug","peg-200 glyceryl stearate"
"drug","peg-200 hydrogenated glyceryl palmate"
"drug","peg-23 glyceryl distearate"
"drug","peg-25 hydrogenated castor oil"
"drug","peg-25 propylene glycol stearate"
"drug","peg-25 stearate"
"drug","peg-250 distearate"
"drug","peg-3 alpha-linolenamide"
"drug","peg-3 cocamine"
"drug","peg-3 distearate"
"drug","peg-3 distearoylamidoethylmonium methosulfate"
"drug","peg-3 oleate"
"drug","peg-30-dipolyhydroxystearate"
"drug","peg-30 castor oil"
"drug","peg-30 glyceryl cocoate"
"drug","peg-30 glyceryl laurate"
"drug","peg-30 glyceryl linoleate"
"drug","peg-30 glyceryl stearate"
"drug","peg-30 stearate"
"drug","peg-32 dioleate"
"drug","peg-32 distearate"
"drug","peg-32 hydrogenated palm glycerides"
"drug","peg-32 laurate"
"drug","peg-32 oleate"
"drug","peg-32 stearate"
"drug","peg-4 caprylic-capric glycerides"
"drug","peg-4 diheptanoate"
"drug","peg-4 dilaurate"
"drug","peg-4 hydrogenated castor oil"
"drug","peg-4 laurate"
"drug","peg-4 oleate"
"drug","peg-4 rapeseedamide"
"drug","peg-4 sorbitan stearate"
"drug","peg-4 stearate"
"drug","peg-40 distearate"
"drug","peg-40 hydrogenated lanolin"
"drug","peg-40 sorbitan diisostearate"
"drug","peg-40 sorbitan peroleate"
"drug","peg-40 sorbitan stearate"
"drug","peg-40 soy sterol"
"drug","peg-40 stearate"
"drug","peg-45 palm kernel glycerides"
"drug","peg-45/dodecyl glycol copolymer"
"drug","peg-5 cocamide"
"drug","peg-5 cocamine"
"drug","peg-5 ethylhexanoate"
"drug","peg-5 glyceryl stearate"
"drug","peg-5 oleate"
"drug","peg-5 propylheptyl ether"
"drug","peg-5 rapeseed sterol"
"drug","peg-5 soy sterol"
"drug","peg-50 shea butter"
"drug","peg-50 stearate"
"drug","peg-55 hydrogenated castor oil"
"drug","peg-55 propylene glycol oleate"
"drug","peg-6 cocamide"
"drug","peg-6 distearate"
"drug","peg-6 isostearate"
"drug","peg-6 lauramide"
"drug","peg-6 methyl ether"
"drug","peg-6 sorbitan oleate"
"drug","peg-6 sorbitan stearate"
"drug","peg-6 stearate"
"drug","peg-60 almond glycerides"
"drug","peg-60 glyceryl isostearate"
"drug","peg-60 glyceryl stearate"
"drug","peg-60 lanolin"
"drug","peg-60 sorbitan stearate"
"drug","peg-7 distearate"
"drug","peg-7 glyceryl cocoate"
"drug","peg-7 hydrogenated castor oil"
"drug","peg-7 methyl ether"
"drug","peg-7 oleate"
"drug","peg-7 propylheptyl ether"
"drug","peg-7 stearate"
"drug","peg-7 trimethylolpropane coconut ether"
"drug","peg-70 lanolin"
"drug","peg-75 dilaurate"
"drug","peg-75 lanolin"
"drug","peg-75 stearate"
"drug","peg-8 & smdi copolymer"
"drug","peg-8 beeswax"
"drug","peg-8 caprylic-capric glycerides"
"drug","peg-8 dilaurate"
"drug","peg-8 dimethicone"
"drug","peg-8 dioleate"
"drug","peg-8 distearate"
"drug","peg-8 glyceryl isostearate"
"drug","peg-8 isostearate"
"drug","peg-8 laurate"
"drug","peg-8 propylheptyl ether"
"drug","peg-8 ricinoleate"
"drug","peg-80 glyceryl cocoate"
"drug","peg-80 sorbitan laurate"
"drug","peg-80 sorbitan palmitate"
"drug","peg-80 stearate"
"drug","peg-9 diglycidyl ether and sodium hyaluronate cross polymer"
"drug","peg-9 dimethicone"
"drug","peg-9 oleate"
"drug","peg-9 polydimethylsiloxyethyl dimethicone"
"drug","peg-9 propylheptyl ether"
"drug","peg-9 stearate"
"drug","peg-90 diisostearate"
"drug","peg-90 glyceryl isostearate"
"drug","peg-90 stearate"
"drug","peg-ppg-105-5 copolymer"
"drug","peg-ppg-125-30 copolymer"
"drug","peg-ppg-14-4 dimethicone"
"drug","peg-ppg-14-7 dimethyl ether"
"drug","peg-ppg-15-15 dimethicone"
"drug","peg-ppg-17-18 dimethicone"
"drug","peg-ppg-18-18-dimethicone"
"drug","peg-ppg-20-15 dimethicone"
"drug","peg-ppg-20-20 dimethicone"
"drug","peg-ppg-20-6 dimethicone"
"drug","peg-ppg-25-25 dimethicone"
"drug","peg-ppg-30-160 copolymer"
"drug","peg-ppg-36-41 dimethyl ether"
"drug","peg & ppg-17-6 copolymer"
"drug","peg ppg116-66 copolymer"
"drug","peg/ppg-10/2 dimethicone"
"drug","peg/ppg-18/12 dimethicone"
"drug","peg/ppg-30/10 dimethicone"
"drug","peg:ppg-4-12:dimethicone"
"drug","pegademase bovine"
"drug","pegaptanib"
"drug","pegaspargase"
"drug","pegbovigrastim"
"drug","pegcetacoplan"
"drug","pegfilgrastim"
"drug","peginesatide"
"drug","peginterferon alfa-2a"
"drug","peginterferon alfa-2b"
"drug","peginterferon beta-1a"
"drug","pegloticase"
"drug","pegoterate"
"drug","pegoxol 7 stearate"
"drug","pegunigalsidase alfa"
"drug","pegvaliase"
"drug","pegvisomant"
"drug","pelargonate"
"drug","pelargonium capitatum leaf extract"
"drug","pelargonium graveolens flower oil"
"drug","pelargonium graveolens flowering top extract"
"drug","pelargonium graveolens whole extract"
"drug","pelargonium roseum oil"
"drug","pelargonium sidoides root extract"
"drug","pelvetia canaliculata extract"
"drug","pembrolizumab"
"drug","pemetrexed"
"drug","pemigatinib"
"drug","pemirolast"
"drug","pemoline"
"drug","penbutolol"
"drug","penciclovir"
"drug","penconazole"
"drug","penfluridol"
"drug","penicillamine"
"drug","penicillin g"
"drug","penicillin v"
"drug","penicillium brevicompactum"
"drug","penicillium camemberti allergenic extract"
"drug","penicillium chrysogenum var. chrysogenum allergenic extract"
"drug","penicillium digitatum allergenic extract"
"drug","penicillium expansum allergenic extract"
"drug","penicillium glabrum"
"drug","penicillium glaucum allergenic extract"
"drug","penicillium italicum allergenic extract"
"drug","penicillium roquefortii allergenic extract"
"drug","penicilloyl polylysine"
"drug","pennyroyal oil"
"drug","penoxsulam"
"drug","penstemon davidsonii whole extract"
"drug","pentaclethra macroloba seed oil"
"drug","pentadecalactone"
"drug","pentadecanoic acid"
"drug","pentadiplandra brazzeana root extract"
"drug","pentaerythritol"
"drug","pentaerythritol 3,5-di-tert-butyl-4-hydroxyhydrocinnamate"
"drug","pentaerythritol tetrakis(3-(3,5-di-tert-butyl-4-hydroxyphenyl)propionate)"
"drug","pentaerythrityl distearate"
"drug","pentaerythrityl stearate"
"drug","pentaerythrityl tetrabehenate"
"drug","pentaerythrityl tetracaprylate-tetracaprate"
"drug","pentaerythrityl tetraethylhexanoate"
"drug","pentaerythrityl tetraisostearate"
"drug","pentaerythrityl tetraoleate"
"drug","pentaerythrityl tetrastearate"
"drug","pentafluoropropane"
"drug","pentagastrin"
"drug","pentamidine"
"drug","pentane"
"drug","pentapeptide-31"
"drug","pentapeptide-34 trifluoroacetate"
"drug","pentastarch"
"drug","pentazocine"
"drug","pentetate"
"drug","pentetate calcium"
"drug","pentetate pentasodium"
"drug","pentetreotide"
"drug","pentifylline"
"drug","pentigide"
"drug","pentobarbital"
"drug","pentosan polysulfate"
"drug","pentostatin"
"drug","pentoxifylline"
"drug","pentylamine"
"drug","pentylenetetrazole"
"drug","peoniflorin"
"drug","pepper extract"
"drug","peppermint allergenic extract"
"drug","peppermint flowering top extract"
"drug","peppermint oil"
"drug","peppermint oil terpeneless"
"drug","peppermint preparation"
"drug","pepsin a"
"drug","peptide-t"
"drug","peptone,dried"
"drug","peptones"
"drug","peptostreptococcus anaerobius"
"drug","peptostreptococcus anaerobius dna"
"drug","peracetic acid"
"drug","peramivir"
"drug","perampanel"
"drug","perazine"
"drug","perch allergenic extract"
"drug","perennial rye grass pollen extract"
"drug","perflenapent"
"drug","perflexane"
"drug","perflunafene"
"drug","perfluorodimethylcyclohexane"
"drug","perfluorohexyloctane"
"drug","perfluoromethylcyclopentane"
"drug","perfluoromethyldecalin"
"drug","perfluorooctyl triethoxysilane"
"drug","perfluoroperhydrophenanthrene"
"drug","perfluoropolymethylisopropyl ether"
"drug","perflutren"
"drug","pergolide"
"drug","perhexiline"
"drug","periciazine"
"drug","perilla frutescens fruit extract"
"drug","perilla frutescens leaf extract"
"drug","perilla frutescens leaf oil"
"drug","perilla frutescens seed extract"
"drug","perilla frutescens seed oil"
"drug","perilla frutescens whole extract"
"drug","perillaldehyde"
"drug","perindopril"
"drug","perindoprilat"
"drug","periplaneta australasiae extract"
"drug","periploca sepium root bark extract"
"drug","perlite"
"drug","permanganate"
"drug","permethrin"
"drug","peroxidase"
"drug","perphenazine"
"drug","persea americana leaf extract"
"drug","persea americana seed butter extract"
"drug","persea americana whole extract"
"drug","persicaria filiformis flowering top extract"
"drug","persicaria punctata extract"
